	rowtime	anomalyScore
562	2018-11-05 17:20:00	0.7057485
563	2018-11-10 14:10:00	1.2256386000000001
564	2018-11-06 23:55:00	0.8587273999999999
565	2018-10-13 14:55:00	0.67710674
566	2018-11-01 17:05:00	0.76872724
567	2018-10-27 19:00:00	0.7027508000000001
568	2018-10-18 03:50:00	0.7451063
569	2018-10-15 14:10:00	1.0433213
570	2018-11-09 19:55:00	0.66185826
571	2018-10-19 12:10:00	0.6710786999999999
572	2018-10-29 13:40:00	0.6329458
573	2018-11-10 03:55:00	0.7198229
574	2018-10-24 18:20:00	0.64094526
575	2018-11-05 16:25:00	0.9990667
576	2018-11-08 23:45:00	0.9739344999999999
577	2018-10-15 17:50:00	0.84210765
578	2018-11-02 20:45:00	0.7769046
579	2018-10-28 15:55:00	0.8359443000000001
580	2018-11-02 16:10:00	0.74983865
581	2018-11-06 17:20:00	0.61602056
582	2018-11-01 14:45:00	0.94163
583	2018-10-12 15:35:00	0.6160962
584	2018-11-08 02:10:00	0.66726774
585	2018-10-16 21:45:00	0.8842694
586	2018-10-16 19:00:00	0.6196194
587	2018-10-28 14:50:00	0.74544877
588	2018-11-08 14:50:00	0.6946246
589	2018-10-23 15:45:00	0.6075857
590	2018-10-30 15:35:00	0.68694395
591	2018-10-27 10:25:00	0.77157027
592	2018-10-21 19:50:00	0.6678194000000001
593	2018-10-28 21:30:00	0.79042304
594	2018-10-18 11:25:00	0.7765675
595	2018-10-22 04:00:00	0.770092
596	2018-10-23 15:40:00	0.74524695
597	2018-11-04 11:25:00	0.812821
598	2018-10-11 08:50:00	0.756351
599	2018-11-04 05:00:00	0.73223513
600	2018-10-11 22:20:00	1.2104878000000001
601	2018-10-30 20:40:00	0.71630603
602	2018-10-21 17:10:00	0.70380354
603	2018-10-26 20:10:00	0.88467085
604	2018-10-21 16:30:00	0.83933073
605	2018-10-15 11:30:00	1.0308433000000001
606	2018-11-10 04:15:00	0.61935914
607	2018-10-20 19:15:00	0.6210345
608	2018-11-07 04:05:00	1.6604957999999999
609	2018-10-26 18:35:00	0.6183864
610	2018-10-30 03:10:00	0.94567615
611	2018-10-21 10:35:00	0.785583
612	2018-10-14 20:30:00	0.9084536
613	2018-10-18 04:55:00	1.158976
614	2018-10-16 11:10:00	0.6188344
615	2018-10-21 12:45:00	0.99776006
616	2018-11-02 23:30:00	0.95292526
617	2018-11-10 05:40:00	0.68343574
618	2018-10-25 13:55:00	0.79989934
619	2018-10-30 06:25:00	0.69757247
620	2018-10-30 01:20:00	0.6047316999999999
621	2018-11-07 02:30:00	0.6169808000000001
622	2018-10-22 08:30:00	0.74588823
623	2018-10-31 11:30:00	0.7542163000000001
624	2018-11-05 10:45:00	1.3995463
625	2018-11-01 00:35:00	0.6398104
626	2018-11-03 10:25:00	0.6335339
627	2018-10-20 23:05:00	0.81251067
628	2018-10-26 21:10:00	1.0222992
629	2018-11-09 05:50:00	0.6390549
630	2018-10-16 16:00:00	0.77146906
631	2018-11-07 07:05:00	0.69732267
632	2018-10-22 08:40:00	0.6331049
633	2018-10-24 02:05:00	0.74594784
634	2018-11-07 07:30:00	0.63641
635	2018-10-25 19:40:00	0.6627376
636	2018-10-24 05:15:00	0.66602767
637	2018-10-24 07:50:00	0.9412708000000001
638	2018-10-13 06:10:00	0.87777257
